REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,LNDAGRFJIC01,WTREVTFJI,1,2044,0.058
GLOBAL,LNDAGRFJIC01,WTREVTFJI,1,2045,0.058
GLOBAL,LNDAGRFJIC01,WTREVTFJI,1,2046,0.058
GLOBAL,LNDAGRFJIC01,WTREVTFJI,1,2047,0.058
GLOBAL,LNDAGRFJIC01,WTREVTFJI,1,2048,0.058
GLOBAL,LNDAGRFJIC01,WTREVTFJI,1,2049,0.058
GLOBAL,LNDAGRFJIC01,WTREVTFJI,1,2050,0.058
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,1,2020,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,1,2021,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,1,2022,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,1,2023,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,1,2024,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,1,2025,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,1,2026,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,1,2027,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,1,2028,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,1,2029,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,1,2030,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,1,2031,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,1,2032,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,1,2033,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,1,2034,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,1,2035,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,1,2036,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,1,2037,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,1,2038,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,1,2039,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,1,2040,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,1,2041,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,1,2042,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,1,2043,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,1,2044,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,1,2045,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,1,2046,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,1,2047,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,1,2048,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,1,2049,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,1,2050,0.13
GLOBAL,LNDAGRFJIC01,WTRSURFJI,1,2020,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,1,2021,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,1,2022,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,1,2023,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,1,2024,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,1,2025,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,1,2026,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,1,2027,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,1,2028,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,1,2029,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,1,2030,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,1,2031,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,1,2032,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,1,2033,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,1,2034,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,1,2035,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,1,2036,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,1,2037,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,1,2038,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,1,2039,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,1,2040,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,1,2041,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,1,2042,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,1,2043,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,1,2044,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,1,2045,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,1,2046,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,1,2047,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,1,2048,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,1,2049,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,1,2050,2.5
GLOBAL,LNDAGRFJIC01,CRPYAM,2,2020,0.023
GLOBAL,LNDAGRFJIC01,CRPYAM,2,2021,0.023
GLOBAL,LNDAGRFJIC01,CRPYAM,2,2022,0.023
GLOBAL,LNDAGRFJIC01,CRPYAM,2,2023,0.023
GLOBAL,LNDAGRFJIC01,CRPYAM,2,2024,0.023
GLOBAL,LNDAGRFJIC01,CRPYAM,2,2025,0.023
GLOBAL,LNDAGRFJIC01,CRPYAM,2,2026,0.023
GLOBAL,LNDAGRFJIC01,CRPYAM,2,2027,0.023
GLOBAL,LNDAGRFJIC01,CRPYAM,2,2028,0.023
GLOBAL,LNDAGRFJIC01,CRPYAM,2,2029,0.023
GLOBAL,LNDAGRFJIC01,CRPYAM,2,2030,0.023
GLOBAL,LNDAGRFJIC01,CRPYAM,2,2031,0.023
GLOBAL,LNDAGRFJIC01,CRPYAM,2,2032,0.023
GLOBAL,LNDAGRFJIC01,CRPYAM,2,2033,0.023
GLOBAL,LNDAGRFJIC01,CRPYAM,2,2034,0.023
GLOBAL,LNDAGRFJIC01,CRPYAM,2,2035,0.023
GLOBAL,LNDAGRFJIC01,CRPYAM,2,2036,0.023
GLOBAL,LNDAGRFJIC01,CRPYAM,2,2037,0.023
GLOBAL,LNDAGRFJIC01,CRPYAM,2,2038,0.023
GLOBAL,LNDAGRFJIC01,CRPYAM,2,2039,0.023
GLOBAL,LNDAGRFJIC01,CRPYAM,2,2040,0.023
GLOBAL,LNDAGRFJIC01,CRPYAM,2,2041,0.023
GLOBAL,LNDAGRFJIC01,CRPYAM,2,2042,0.023
GLOBAL,LNDAGRFJIC01,CRPYAM,2,2043,0.023
GLOBAL,LNDAGRFJIC01,CRPYAM,2,2044,0.023
GLOBAL,LNDAGRFJIC01,CRPYAM,2,2045,0.023
GLOBAL,LNDAGRFJIC01,CRPYAM,2,2046,0.023
GLOBAL,LNDAGRFJIC01,CRPYAM,2,2047,0.023
GLOBAL,LNDAGRFJIC01,CRPYAM,2,2048,0.023
GLOBAL,LNDAGRFJIC01,CRPYAM,2,2049,0.023
GLOBAL,LNDAGRFJIC01,CRPYAM,2,2050,0.023
GLOBAL,LNDAGRFJIC01,WTREVTFJI,2,2020,0.073
GLOBAL,LNDAGRFJIC01,WTREVTFJI,2,2021,0.073
GLOBAL,LNDAGRFJIC01,WTREVTFJI,2,2022,0.073
GLOBAL,LNDAGRFJIC01,WTREVTFJI,2,2023,0.073
GLOBAL,LNDAGRFJIC01,WTREVTFJI,2,2024,0.073
GLOBAL,LNDAGRFJIC01,WTREVTFJI,2,2025,0.073
GLOBAL,LNDAGRFJIC01,WTREVTFJI,2,2026,0.073
GLOBAL,LNDAGRFJIC01,WTREVTFJI,2,2027,0.073
GLOBAL,LNDAGRFJIC01,WTREVTFJI,2,2028,0.073
GLOBAL,LNDAGRFJIC01,WTREVTFJI,2,2029,0.073
GLOBAL,LNDAGRFJIC01,WTREVTFJI,2,2030,0.073
GLOBAL,LNDAGRFJIC01,WTREVTFJI,2,2031,0.073
GLOBAL,LNDAGRFJIC01,WTREVTFJI,2,2032,0.073
GLOBAL,LNDAGRFJIC01,WTREVTFJI,2,2033,0.073
GLOBAL,LNDAGRFJIC01,WTREVTFJI,2,2034,0.073
GLOBAL,LNDAGRFJIC01,WTREVTFJI,2,2035,0.073
GLOBAL,LNDAGRFJIC01,WTREVTFJI,2,2036,0.073
GLOBAL,LNDAGRFJIC01,WTREVTFJI,2,2037,0.073
GLOBAL,LNDAGRFJIC01,WTREVTFJI,2,2038,0.073
GLOBAL,LNDAGRFJIC01,WTREVTFJI,2,2039,0.073
GLOBAL,LNDAGRFJIC01,WTREVTFJI,2,2040,0.073
GLOBAL,LNDAGRFJIC01,WTREVTFJI,2,2041,0.073
GLOBAL,LNDAGRFJIC01,WTREVTFJI,2,2042,0.073
GLOBAL,LNDAGRFJIC01,WTREVTFJI,2,2043,0.073
GLOBAL,LNDAGRFJIC01,WTREVTFJI,2,2044,0.073
GLOBAL,LNDAGRFJIC01,WTREVTFJI,2,2045,0.073
GLOBAL,LNDAGRFJIC01,WTREVTFJI,2,2046,0.073
GLOBAL,LNDAGRFJIC01,WTREVTFJI,2,2047,0.073
GLOBAL,LNDAGRFJIC01,WTREVTFJI,2,2048,0.073
GLOBAL,LNDAGRFJIC01,WTREVTFJI,2,2049,0.073
GLOBAL,LNDAGRFJIC01,WTREVTFJI,2,2050,0.073
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,2,2020,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,2,2021,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,2,2022,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,2,2023,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,2,2024,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,2,2025,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,2,2026,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,2,2027,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,2,2028,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,2,2029,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,2,2030,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,2,2031,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,2,2032,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,2,2033,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,2,2034,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,2,2035,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,2,2036,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,2,2037,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,2,2038,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,2,2039,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,2,2040,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,2,2041,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,2,2042,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,2,2043,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,2,2044,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,2,2045,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,2,2046,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,2,2047,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,2,2048,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,2,2049,0.13
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,2,2050,0.13
GLOBAL,LNDAGRFJIC01,WTRSURFJI,2,2020,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,2,2021,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,2,2022,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,2,2023,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,2,2024,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,2,2025,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,2,2026,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,2,2027,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,2,2028,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,2,2029,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,2,2030,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,2,2031,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,2,2032,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,2,2033,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,2,2034,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,2,2035,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,2,2036,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,2,2037,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,2,2038,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,2,2039,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,2,2040,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,2,2041,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,2,2042,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,2,2043,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,2,2044,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,2,2045,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,2,2046,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,2,2047,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,2,2048,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,2,2049,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,2,2050,2.5
GLOBAL,LNDAGRFJIC01,CRPCON,3,2020,0.0063
GLOBAL,LNDAGRFJIC01,CRPCON,3,2021,0.0063
GLOBAL,LNDAGRFJIC01,CRPCON,3,2022,0.0063
GLOBAL,LNDAGRFJIC01,CRPCON,3,2023,0.0063
GLOBAL,LNDAGRFJIC01,CRPCON,3,2024,0.0063
GLOBAL,LNDAGRFJIC01,CRPCON,3,2025,0.0063
GLOBAL,LNDAGRFJIC01,CRPCON,3,2026,0.0063
GLOBAL,LNDAGRFJIC01,CRPCON,3,2027,0.0063
GLOBAL,LNDAGRFJIC01,CRPCON,3,2028,0.0063
GLOBAL,LNDAGRFJIC01,CRPCON,3,2029,0.0063
GLOBAL,LNDAGRFJIC01,CRPCON,3,2030,0.0063
GLOBAL,LNDAGRFJIC01,CRPCON,3,2031,0.0063
GLOBAL,LNDAGRFJIC01,CRPCON,3,2032,0.0063
GLOBAL,LNDAGRFJIC01,CRPCON,3,2033,0.0063
GLOBAL,LNDAGRFJIC01,CRPCON,3,2034,0.0063
GLOBAL,LNDAGRFJIC01,CRPCON,3,2035,0.0063
GLOBAL,LNDAGRFJIC01,CRPCON,3,2036,0.0063
GLOBAL,LNDAGRFJIC01,CRPCON,3,2037,0.0063
GLOBAL,LNDAGRFJIC01,CRPCON,3,2038,0.0063
GLOBAL,LNDAGRFJIC01,CRPCON,3,2039,0.0063
GLOBAL,LNDAGRFJIC01,CRPCON,3,2040,0.0063
GLOBAL,LNDAGRFJIC01,CRPCON,3,2041,0.0063
GLOBAL,LNDAGRFJIC01,CRPCON,3,2042,0.0063
GLOBAL,LNDAGRFJIC01,CRPCON,3,2043,0.0063
GLOBAL,LNDAGRFJIC01,CRPCON,3,2044,0.0063
GLOBAL,LNDAGRFJIC01,CRPCON,3,2045,0.0063
GLOBAL,LNDAGRFJIC01,CRPCON,3,2046,0.0063
GLOBAL,LNDAGRFJIC01,CRPCON,3,2047,0.0063
GLOBAL,LNDAGRFJIC01,CRPCON,3,2048,0.0063
GLOBAL,LNDAGRFJIC01,CRPCON,3,2049,0.0063
GLOBAL,LNDAGRFJIC01,CRPCON,3,2050,0.0063
GLOBAL,LNDAGRFJIC01,WTREVTFJI,3,2020,0.042
GLOBAL,LNDAGRFJIC01,WTREVTFJI,3,2021,0.042
GLOBAL,LNDAGRFJIC01,WTREVTFJI,3,2022,0.042
GLOBAL,LNDAGRFJIC01,WTREVTFJI,3,2023,0.042
GLOBAL,LNDAGRFJIC01,WTREVTFJI,3,2024,0.042
GLOBAL,LNDAGRFJIC01,WTREVTFJI,3,2025,0.042
GLOBAL,LNDAGRFJIC01,WTREVTFJI,3,2026,0.042
GLOBAL,LNDAGRFJIC01,WTREVTFJI,3,2027,0.042
GLOBAL,LNDAGRFJIC01,WTREVTFJI,3,2028,0.042
GLOBAL,LNDAGRFJIC01,WTREVTFJI,3,2029,0.042
GLOBAL,LNDAGRFJIC01,WTREVTFJI,3,2030,0.042
GLOBAL,LNDAGRFJIC01,WTREVTFJI,3,2031,0.042
GLOBAL,LNDAGRFJIC01,WTREVTFJI,3,2032,0.042
GLOBAL,LNDAGRFJIC01,WTREVTFJI,3,2033,0.042
GLOBAL,LNDAGRFJIC01,WTREVTFJI,3,2034,0.042
GLOBAL,LNDAGRFJIC01,WTREVTFJI,3,2035,0.042
GLOBAL,LNDAGRFJIC01,WTREVTFJI,3,2036,0.042
GLOBAL,LNDAGRFJIC01,WTREVTFJI,3,2037,0.042
GLOBAL,LNDAGRFJIC01,WTREVTFJI,3,2038,0.042
GLOBAL,LNDAGRFJIC01,WTREVTFJI,3,2039,0.042
GLOBAL,LNDAGRFJIC01,WTREVTFJI,3,2040,0.042
GLOBAL,LNDAGRFJIC01,WTREVTFJI,3,2041,0.042
GLOBAL,LNDAGRFJIC01,WTREVTFJI,3,2042,0.042
GLOBAL,LNDAGRFJIC01,WTREVTFJI,3,2043,0.042
GLOBAL,LNDAGRFJIC01,WTREVTFJI,3,2044,0.042
GLOBAL,LNDAGRFJIC01,WTREVTFJI,3,2045,0.042
GLOBAL,LNDAGRFJIC01,WTREVTFJI,3,2046,0.042
GLOBAL,LNDAGRFJIC01,WTREVTFJI,3,2047,0.042
GLOBAL,LNDAGRFJIC01,WTREVTFJI,3,2048,0.042
GLOBAL,LNDAGRFJIC01,WTREVTFJI,3,2049,0.042
GLOBAL,LNDAGRFJIC01,WTREVTFJI,3,2050,0.042
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,3,2020,0.14
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,3,2021,0.14
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,3,2022,0.14
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,3,2023,0.14
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,3,2024,0.14
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,3,2025,0.14
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,3,2026,0.14
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,3,2027,0.14
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,3,2028,0.14
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,3,2029,0.14
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,3,2030,0.14
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,3,2031,0.14
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,3,2032,0.14
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,3,2033,0.14
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,3,2034,0.14
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,3,2035,0.14
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,3,2036,0.14
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,3,2037,0.14
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,3,2038,0.14
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,3,2039,0.14
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,3,2040,0.14
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,3,2041,0.14
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,3,2042,0.14
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,3,2043,0.14
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,3,2044,0.14
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,3,2045,0.14
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,3,2046,0.14
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,3,2047,0.14
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,3,2048,0.14
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,3,2049,0.14
GLOBAL,LNDAGRFJIC01,WTRGRCFJI,3,2050,0.14
GLOBAL,LNDAGRFJIC01,WTRSURFJI,3,2020,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,3,2021,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,3,2022,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,3,2023,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,3,2024,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,3,2025,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,3,2026,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,3,2027,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,3,2028,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,3,2029,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,3,2030,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,3,2031,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,3,2032,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,3,2033,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,3,2034,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,3,2035,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,3,2036,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,3,2037,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,3,2038,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,3,2039,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,3,2040,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,3,2041,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,3,2042,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,3,2043,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,3,2044,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,3,2045,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,3,2046,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,3,2047,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,3,2048,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,3,2049,2.5
GLOBAL,LNDAGRFJIC01,WTRSURFJI,3,2050,2.5
GLOBAL,LNDAGRFJIC01,CRPCAS,4,2020,0.98
GLOBAL,LNDAGRFJIC01,CRPCAS,4,2021,0.98
GLOBAL,LNDAGRFJIC01,CRPCAS,4,2022,0.98
GLOBAL,LNDAGRFJIC01,CRPCAS,4,2023,0.98
GLOBAL,LNDAGRFJIC01,CRPCAS,4,2024,0.98
GLOBAL,LNDAGRFJIC01,CRPCAS,4,2025,0.98
GLOBAL,LNDAGRFJIC01,CRPCAS,4,2026,0.98
GLOBAL,LNDAGRFJIC01,CRPCAS,4,2027,0.98
GLOBAL,LNDAGRFJIC01,CRPCAS,4,2028,0.98
GLOBAL,LNDAGRFJIC01,CRPCAS,4,2029,0.98
GLOBAL,LNDAGRFJIC01,CRPCAS,4,2030,0.98
GLOBAL,LNDAGRFJIC01,CRPCAS,4,2031,0.98
GLOBAL,LNDAGRFJIC01,CRPCAS,4,2032,0.98
GLOBAL,LNDAGRFJIC01,CRPCAS,4,2033,0.98
GLOBAL,LNDAGRFJIC01,CRPCAS,4,2034,0.98
GLOBAL,LNDAGRFJIC01,CRPCAS,4,2035,0.98
GLOBAL,LNDAGRFJIC01,CRPCAS,4,2036,0.98
GLOBAL,LNDAGRFJIC01,CRPCAS,4,2037,0.98
GLOBAL,LNDAGRFJIC01,CRPCAS,4,2038,0.98
GLOBAL,LNDAGRFJIC01,CRPCAS,4,2039,0.98
GLOBAL,LNDAGRFJIC01,CRPCAS,4,2040,0.98
GLOBAL,LNDAGRFJIC01,CRPCAS,4,2041,0.98
GLOBAL,LNDAGRFJIC01,CRPCAS,4,2042,0.98
GLOBAL,LNDAGRFJIC01,CRPCAS,4,2043,0.98
GLOBAL,LNDAGRFJIC01,CRPCAS,4,2044,0.98
GLOBAL,LNDAGRFJIC01,CRPCAS,4,2045,0.98
GLOBAL,LNDAGRFJIC01,CRPCAS,4,2046,0.98
GLOBAL,LNDAGRFJIC01,CRPCAS,4,2047,0.98
GLOBAL,LNDAGRFJIC01,CRPCAS,4,2048,0.98
GLOBAL,LNDAGRFJIC01,CRPCAS,4,2049,0.98
GLOBAL,LNDAGRFJIC01,CRPCAS,4,2050,0.98
GLOBAL,LNDAGRFJIC01,WTREVTFJI,4,2020,1.2
GLOBAL,LNDAGRFJIC01,WTREVTFJI,4,2021,1.2
GLOBAL,LNDAGRFJIC01,WTREVTFJI,4,2022,1.2
GLOBAL,LNDAGRFJIC01,WTREVTFJI,4,2023,1.2
GLOBAL,LNDAGRFJIC01,WTREVTFJI,4,2024,1.2
GLOBAL,LNDAGRFJIC01,WTREVTFJI,4,2025,1.2
GLOBAL,LNDAGRFJIC01,WTREVTFJI,4,2026,1.2
GLOBAL,LNDAGRFJIC01,WTREVTFJI,4,2027,1.2
GLOBAL,LNDAGRFJIC01,WTREVTFJI,4,2028,1.2
GLOBAL,LNDAGRFJIC01,WTREVTFJI,4,2029,1.2
GLOBAL,LNDAGRFJIC01,WTREVTFJI,4,2030,1.2
GLOBAL,LNDAGRFJIC01,WTREVTFJI,4,2031,1.2
GLOBAL,LNDAGRFJIC01,WTREVTFJI,4,2032,1.2
GLOBAL,LNDAGRFJIC01,WTREVTFJI,4,2033,1.2
GLOBAL,LNDAGRFJIC01,WTREVTFJI,4,2034,1.2
GLOBAL,LNDAGRFJIC01,WTREVTFJI,4,2035,1.2
GLOBAL,LNDAGRFJIC01,WTREVTFJI,4,2036,1.2
GLOBAL,LNDAGRFJIC01,WTREVTFJI,4,2037,1.2
GLOBAL,LNDAGRFJIC01,WTREVTFJI,4,2038,1.2
GLOBAL,LNDAGRFJIC01,WTREVTFJI,4,2039,1.2
GLOBAL,LNDAGRFJIC01,WTREVTFJI,4,2040,1.2
GLOBAL,LNDAGRFJIC01,WTREVTFJI,4,2041,1.2
GLOBAL,LNDAGRFJIC01,WTREVTFJI,4,2042,1.2
GLOBAL,LNDAGRFJIC01,WTREVTFJI,4,2043,1.2
GLOBAL,LNDAGRFJIC01,WTREVTFJI,4,2044,1.2
GLOBAL,LNDAGRFJIC01,WTREVTFJI,4,2045,1.2
GLOBAL,LNDAGRFJIC01,WTREVTFJI,4,2046,1.2
GLOBAL,LNDAGRFJIC01,WTREVTFJI,4,2047,1.2
GLOBAL,LNDAGRFJIC01,WTREVTFJI,4,2048,1.2
GLOBAL,LNDAGRFJIC01,WTREVTFJI,4,2049,1.2
GLOBAL,LNDAGRFJIC01,WTREVTFJI,4,2050,1.2
